@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Feature-basic NUMERIC
@ATTRIBUTE Feature-constraints NUMERIC
@ATTRIBUTE Feature-tree NUMERIC
@ATTRIBUTE Feature-clause NUMERIC
@ATTRIBUTE Feature-dense NUMERIC
@ATTRIBUTE Feature-core NUMERIC
@ATTRIBUTE Feature-valid NUMERIC
@ATTRIBUTE Feature-cyclo NUMERIC
@ATTRIBUTE Satzilla-BASE NUMERIC
@ATTRIBUTE Satzilla-SP NUMERIC
@ATTRIBUTE Satzilla-DIA NUMERIC
@ATTRIBUTE Satzilla-CL NUMERIC
@ATTRIBUTE Satzilla-UNIT NUMERIC
@ATTRIBUTE Satzilla-LS NUMERIC
@ATTRIBUTE Satzilla-LOBJOIS NUMERIC
@ATTRIBUTE Satzilla-LP NUMERIC

@DATA
mc2022_track1_022.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,0.004000,0.039000,0.013000,0.048000,0.017000,0.011000,0.009000,0.008000,0.984000,2.015000,0.019000
mc2022_track1_024.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.026000,0.002000,0.021000,0.009000,0.005000,0.006000,0.004000,0.433000,1.202000,0.007000
mc2022_track1_026.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.004000,0.019000,0.555000,0.197000,0.019000,?,0.018000,0.019000,?,60.000000,0.035000,0.018000
mc2022_track1_028.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.026000,0.002000,0.020000,0.008000,0.005000,0.005000,0.004000,0.401000,1.147000,0.007000
mc2022_track1_030.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.004000,0.016000,1.397000,0.200000,0.019000,?,0.019000,0.019000,?,60.000000,0.035000,0.018000
mc2022_track1_032.dimacs,1,0.000000,0.000000,0.000000,0.001000,0.004000,0.017000,0.922000,0.222000,0.020000,?,0.021000,0.020000,?,60.000000,0.037000,0.020000
mc2022_track1_034.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,1.140000,0.004000,0.031000,0.007000,0.004000,0.005000,0.004000,0.230000,0.840000,0.006000
mc2022_track1_036.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.028000,0.003000,0.024000,0.010000,0.005000,0.006000,0.005000,0.493000,1.392000,0.008000
mc2022_track1_038.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.030000,0.005000,0.032000,0.012000,0.007000,0.007000,0.005000,0.582000,1.814000,0.011000
mc2022_track1_040.dimacs,1,0.000000,0.000000,0.000000,0.001000,0.002000,0.015000,0.882000,0.136000,0.023000,?,0.022000,0.022000,?,60.000000,0.039000,0.021000
mc2022_track1_042.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.004000,0.014000,1.289000,0.197000,0.020000,?,0.019000,0.020000,?,60.000000,0.035000,0.019000
mc2022_track1_044.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.526000,0.021000,0.019000,?,0.019000,0.019000,?,60.000000,0.035000,0.018000
mc2022_track1_046.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.004000,0.014000,0.601000,0.211000,0.019000,?,0.019000,0.019000,?,60.000000,0.037000,0.020000
mc2022_track1_048.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,9.312000,0.003000,0.003000,0.003000,0.003000,0.004000,0.003000,0.569000,0.591000,0.007000
mc2022_track1_050.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.025000,0.075000,60.008000,0.838000,0.052000,?,0.052000,0.053000,?,60.000000,0.069000,0.052000
mc2022_track1_052.dimacs,1,0.000000,0.004000,0.000000,0.003000,0.016000,0.115000,0.480000,4.334000,0.267000,0.229000,0.189000,0.188000,0.201000,5.357000,2.196000,0.288000
mc2022_track1_054.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.018000,0.057000,60.008000,0.652000,0.050000,?,0.050000,0.050000,?,60.000000,0.065000,0.049000
mc2022_track1_056.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.049000,0.165000,0.916000,2.829000,2.329000,0.430000,0.040000,0.028000,0.031000,5.115000,2.033000,0.295000
mc2022_track1_058.dimacs,1,0.000000,0.004000,0.000000,0.003000,0.033000,0.148000,60.010000,2.323000,0.106000,?,0.105000,0.106000,?,60.000000,0.124000,0.106000
mc2022_track1_060.dimacs,1,0.000000,0.005000,0.001000,0.004000,0.347000,1.211000,60.012000,7.329000,0.219000,?,0.218000,0.218000,?,60.000000,0.234000,0.217000
mc2022_track1_062.dimacs,1,0.000000,0.003000,0.001000,0.003000,0.269000,0.667000,60.010000,5.659000,0.168000,?,0.168000,0.169000,?,60.000000,0.184000,0.168000
mc2022_track1_064.dimacs,1,0.001000,0.012000,0.003000,0.017000,1.110000,31.088000,60.018000,34.412000,0.195000,0.193000,0.191000,0.193000,0.190000,1.171000,0.761000,0.198000
mc2022_track1_066.dimacs,1,0.000000,0.003000,0.001000,0.003000,0.289000,0.784000,60.011000,5.437000,0.216000,?,0.215000,0.217000,?,60.000000,0.234000,0.218000
mc2022_track1_068.dimacs,1,0.000000,0.003000,0.000000,0.002000,0.032000,0.132000,60.008000,2.088000,0.107000,?,0.106000,0.109000,?,60.000000,0.127000,0.106000
mc2022_track1_070.dimacs,1,0.000000,0.003000,0.000000,0.002000,0.152000,0.220000,11.534000,6.974000,20.078000,1.628000,0.136000,0.079000,0.076000,4.591000,2.060000,1.392000
mc2022_track1_072.dimacs,1,0.000000,0.010000,0.000000,0.008000,0.311000,13.342000,60.016000,60.000000,3.587000,3.178000,4.542000,1.509000,1.461000,6.353000,3.446000,55.891000
mc2022_track1_074.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,13.256000,0.011000,0.005000,?,0.005000,0.006000,?,60.000000,0.022000,0.005000
mc2022_track1_076.dimacs,1,0.000000,0.005000,0.000000,0.004000,0.023000,26.767000,31.069000,41.803000,20.515000,1.156000,0.889000,5.442000,1.059000,4.805000,2.428000,4.290000
mc2022_track1_078.dimacs,1,0.000000,0.002000,0.000000,0.001000,0.012000,0.227000,0.261000,1.624000,0.228000,?,0.228000,0.228000,?,60.000000,0.299000,0.228000
mc2022_track1_080.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,39.195000,0.004000,0.004000,0.003000,0.003000,0.004000,0.003000,0.627000,0.662000,0.008000
mc2022_track1_082.dimacs,1,0.000000,0.003000,0.000000,0.002000,0.191000,0.214000,10.986000,14.602000,20.137000,1.998000,0.243000,0.120000,0.117000,4.426000,2.090000,2.292000
mc2022_track1_084.dimacs,1,0.004000,0.179000,0.019000,0.545000,60.000000,60.000000,25.580000,60.000000,22.077000,16.741000,21.301000,12.307000,11.821000,15.997000,13.294000,60.000000
mc2022_track1_086.dimacs,1,0.000000,0.008000,0.000000,0.009000,0.023000,60.000000,60.011000,40.635000,20.490000,1.190000,0.905000,5.460000,1.336000,4.723000,2.433000,4.117000
mc2022_track1_088.dimacs,1,0.000000,0.004000,0.000000,0.004000,0.024000,0.266000,60.009000,29.390000,0.543000,0.413000,0.335000,0.263000,0.274000,5.227000,2.252000,4.508000
mc2022_track1_090.dimacs,1,0.000000,0.010000,0.000000,0.010000,0.148000,60.000000,60.013000,22.177000,0.586000,0.406000,1.146000,5.315000,0.316000,5.802000,2.306000,60.000000
mc2022_track1_092.dimacs,1,0.000000,0.000000,0.000000,0.001000,0.024000,0.017000,60.007000,2.528000,0.463000,0.208000,0.023000,0.017000,0.018000,4.309000,2.025000,0.113000
mc2022_track1_094.dimacs,1,0.000000,0.002000,0.000000,0.002000,0.018000,0.063000,60.008000,1.955000,0.092000,?,0.091000,0.092000,?,60.000000,0.111000,0.092000
mc2022_track1_096.dimacs,1,0.000000,0.011000,0.002000,0.057000,1.966000,60.000000,60.022000,60.000000,1.713000,0.463000,0.493000,0.396000,0.399000,5.419000,2.377000,60.000000
mc2022_track1_098.dimacs,1,0.000000,0.005000,0.000000,0.004000,0.100000,0.311000,60.011000,6.714000,0.185000,?,0.185000,0.186000,?,60.000000,0.202000,0.186000
mc2022_track1_100.dimacs,1,0.000000,0.002000,0.000000,0.003000,0.019000,0.207000,0.935000,2.830000,0.077000,0.067000,0.065000,0.064000,0.063000,3.457000,2.029000,60.000000
mc2022_track1_102.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,0.011000,1.877000,0.192000,0.074000,0.026000,0.018000,0.407000,0.020000,1.279000,1.586000,0.027000
mc2022_track1_104.dimacs,1,0.000000,0.089000,0.000000,0.070000,0.747000,0.438000,60.034000,60.000000,29.816000,13.898000,19.779000,12.589000,30.000000,13.907000,11.637000,60.000000
mc2022_track1_106.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,60.007000,0.005000,0.004000,0.004000,0.004000,0.004000,0.003000,0.714000,0.773000,0.010000
mc2022_track1_108.dimacs,1,0.001000,0.020000,0.005000,0.027000,5.614000,60.000000,60.024000,60.000000,0.824000,0.757000,0.743000,0.717000,0.717000,6.387000,2.727000,1.958000
mc2022_track1_110.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.017000,0.334000,60.008000,1.435000,0.113000,0.125000,0.124000,0.098000,0.108000,6.011000,2.089000,60.000000
mc2022_track1_112.dimacs,1,0.000000,0.008000,0.001000,0.008000,0.778000,60.000000,60.021000,60.000000,10.937000,0.551000,0.461000,5.134000,0.404000,5.105000,2.394000,60.000000
mc2022_track1_114.dimacs,1,0.000000,0.003000,0.000000,0.003000,0.014000,0.090000,60.008000,3.311000,0.122000,?,0.121000,0.122000,?,60.000000,0.138000,0.120000
mc2022_track1_116.dimacs,1,0.001000,0.000000,0.000000,0.000000,0.000000,0.004000,60.007000,0.018000,0.020000,0.012000,0.005000,0.006000,0.004000,1.346000,0.722000,0.017000
mc2022_track1_118.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.009000,0.027000,60.007000,0.677000,0.021000,?,0.021000,0.022000,?,60.000000,0.039000,0.022000
mc2022_track1_120.dimacs,1,0.000000,0.004000,0.000000,0.003000,0.042000,0.393000,24.605000,7.509000,0.122000,0.106000,0.106000,0.101000,0.104000,5.686000,2.111000,60.000000
mc2022_track1_122.dimacs,1,0.000000,0.007000,0.000000,0.006000,0.227000,0.765000,60.011000,13.985000,0.255000,0.208000,0.208000,0.209000,0.206000,0.732000,0.655000,0.212000
mc2022_track1_124.dimacs,1,0.000000,0.013000,0.000000,0.011000,0.092000,26.020000,60.022000,60.000000,21.987000,5.666000,3.546000,2.043000,6.129000,6.289000,3.919000,15.597000
mc2022_track1_126.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,1.187000,60.007000,0.458000,0.373000,0.079000,0.036000,0.096000,0.033000,5.536000,2.025000,0.082000
mc2022_track1_128.dimacs,1,0.000000,0.007000,0.000000,0.009000,0.055000,0.390000,60.011000,13.586000,0.261000,?,0.244000,0.244000,?,60.000000,0.263000,0.246000
mc2022_track1_130.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.013000,60.007000,0.045000,0.037000,0.015000,0.008000,0.010000,0.006000,2.271000,0.922000,0.034000
mc2022_track1_132.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,0.071000,46.890000,0.584000,0.360000,0.079000,0.054000,0.040000,0.062000,5.593000,2.039000,0.108000
mc2022_track1_134.dimacs,1,0.002000,0.044000,0.005000,0.050000,8.281000,60.000000,60.035000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000
mc2022_track1_136.dimacs,1,0.000000,0.004000,0.000000,0.003000,0.010000,33.914000,60.009000,17.135000,20.212000,0.594000,0.584000,0.213000,0.367000,5.011000,2.185000,2.136000
mc2022_track1_138.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.025000,0.024000,60.007000,2.601000,0.450000,0.902000,0.034000,0.029000,0.030000,4.013000,2.032000,0.100000
mc2022_track1_140.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.025000,0.005000,60.007000,2.513000,0.526000,0.304000,0.042000,0.037000,0.038000,3.579000,2.038000,0.119000
mc2022_track1_142.dimacs,1,0.000000,0.007000,0.000000,0.009000,0.126000,2.008000,60.014000,18.739000,13.798000,0.685000,0.986000,0.484000,0.490000,5.650000,2.464000,60.000000
mc2022_track1_144.dimacs,1,0.000000,0.005000,0.000000,0.004000,0.129000,1.923000,60.011000,19.620000,14.195000,0.980000,1.241000,0.678000,0.665000,5.829000,2.639000,60.000000
mc2022_track1_146.dimacs,1,0.000000,0.004000,0.000000,0.003000,0.015000,60.000000,60.010000,34.163000,20.389000,1.068000,0.905000,1.373000,0.626000,4.977000,2.351000,4.111000
mc2022_track1_148.dimacs,1,0.001000,0.016000,0.002000,0.024000,0.743000,2.582000,4.814000,60.000000,0.482000,?,0.478000,0.478000,?,60.000000,0.497000,0.478000
mc2022_track1_150.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.009000,60.007000,0.037000,0.041000,0.015000,0.008000,0.009000,0.009000,2.180000,1.067000,0.040000
mc2022_track1_152.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,52.652000,60.007000,0.324000,0.067000,0.065000,0.061000,5.045000,0.041000,5.947000,0.759000,0.828000
mc2022_track1_154.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.010000,0.054000,60.007000,0.276000,8.751000,0.116000,0.025000,0.029000,0.024000,3.670000,2.023000,0.123000
mc2022_track1_156.dimacs,1,0.000000,0.013000,0.000000,0.041000,0.058000,60.000000,60.019000,60.000000,21.354000,3.410000,2.814000,6.238000,4.186000,5.538000,3.223000,17.334000
mc2022_track1_158.dimacs,1,0.000000,0.002000,0.000000,0.002000,0.006000,0.832000,60.008000,1.786000,0.262000,0.097000,0.040000,0.094000,0.063000,5.735000,2.028000,3.873000
mc2022_track1_160.dimacs,1,0.000000,0.010000,0.001000,0.012000,0.333000,4.695000,60.011000,60.000000,1.471000,0.607000,0.733000,0.260000,0.316000,5.157000,2.232000,60.000000
mc2022_track1_162.dimacs,1,0.000000,0.075000,0.000000,0.082000,0.458000,60.000000,60.035000,60.000000,31.449000,17.700000,21.269000,16.208000,26.219000,15.673000,13.211000,60.000000
mc2022_track1_164.dimacs,1,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.060000,60.000000,0.589000,?,0.580000,0.577000,?,60.000000,0.594000,0.579000
mc2022_track1_166.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,60.007000,0.014000,0.021000,0.013000,0.005000,0.008000,0.007000,1.137000,0.867000,0.017000
mc2022_track1_168.dimacs,1,0.000000,0.002000,0.000000,0.002000,0.009000,0.028000,60.008000,3.437000,0.089000,?,0.089000,0.093000,?,60.000000,0.110000,0.089000
mc2022_track1_170.dimacs,1,0.000000,0.000000,0.000000,0.001000,0.001000,0.006000,60.007000,0.322000,0.085000,0.039000,0.024000,0.019000,0.021000,4.619000,2.016000,0.203000
mc2022_track1_172.dimacs,1,0.000000,0.008000,0.000000,0.008000,0.028000,1.195000,16.873000,49.072000,2.794000,1.057000,1.315000,0.904000,0.945000,5.700000,2.880000,6.428000
mc2022_track1_174.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.005000,60.000000,60.009000,0.838000,0.326000,0.059000,0.065000,5.022000,0.021000,5.156000,2.021000,1.240000
mc2022_track1_176.dimacs,1,0.000000,0.004000,0.000000,0.003000,0.048000,0.119000,60.012000,29.449000,19.669000,0.863000,0.561000,0.142000,0.121000,4.729000,2.101000,60.000000
mc2022_track1_178.dimacs,1,0.002000,0.028000,0.005000,0.113000,6.190000,60.000000,60.032000,60.000000,5.662000,1.044000,1.430000,0.847000,0.849000,5.621000,2.822000,60.000000
mc2022_track1_180.dimacs,1,0.000000,0.005000,0.000000,0.005000,0.070000,1.673000,60.012000,11.305000,13.855000,0.674000,0.972000,0.462000,0.480000,5.614000,2.440000,60.000000
mc2022_track1_182.dimacs,1,0.000000,0.014000,0.000000,0.037000,0.086000,0.384000,60.035000,60.000000,21.765000,5.346000,5.135000,1.815000,4.284000,6.021000,3.693000,19.418000
mc2022_track1_184.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.002000,60.000000,60.008000,0.429000,0.187000,0.039000,0.033000,5.016000,0.013000,5.361000,2.017000,0.866000
mc2022_track1_186.dimacs,1,0.000000,0.007000,0.000000,0.005000,0.090000,2.304000,60.010000,60.000000,1.908000,1.123000,1.813000,0.807000,0.826000,5.805000,2.778000,60.000000
mc2022_track1_188.dimacs,1,0.000000,0.018000,0.001000,0.011000,0.382000,60.000000,60.019000,60.000000,7.688000,2.566000,6.741000,1.843000,1.857000,6.509000,3.751000,60.000000
mc2022_track1_190.dimacs,1,0.000000,0.009000,0.001000,0.007000,0.498000,8.068000,60.014000,60.000000,5.709000,2.229000,2.385000,1.013000,1.023000,5.523000,2.961000,60.000000
mc2022_track1_192.dimacs,1,0.000000,0.145000,0.000000,0.159000,1.766000,60.000000,60.072000,60.000000,60.000000,60.000000,60.000000,57.104000,60.000000,56.991000,54.294000,60.000000
mc2022_track1_194.dimacs,1,0.000000,0.004000,0.000000,0.003000,0.048000,0.083000,60.008000,60.000000,7.017000,2.232000,0.738000,0.175000,0.192000,4.868000,2.130000,26.912000
mc2022_track1_196.dimacs,1,0.000000,0.017000,0.001000,0.015000,1.253000,3.124000,60.032000,60.000000,0.626000,?,0.583000,0.595000,?,60.000000,0.603000,0.584000
mc2022_track1_198.dimacs,1,0.001000,0.031000,0.002000,0.023000,3.254000,26.729000,60.029000,60.000000,24.290000,5.926000,13.804000,4.054000,4.289000,8.198000,5.785000,60.000000
mc2022_track1_001.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,60.006000,0.049000,0.005000,?,0.005000,0.005000,?,60.000000,0.021000,0.004000
mc2022_track1_003.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,60.007000,0.053000,0.005000,?,0.004000,0.005000,?,60.000000,0.021000,0.004000
mc2022_track1_005.dimacs,1,0.000000,0.007000,0.001000,0.006000,0.712000,60.000000,21.663000,60.000000,0.325000,0.201000,0.201000,5.179000,0.180000,5.516000,2.185000,60.000000
mc2022_track1_007.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.024000,0.055000,0.004000,?,0.004000,0.004000,?,60.000000,0.021000,0.004000
mc2022_track1_009.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.028000,0.002000,0.018000,0.007000,0.004000,0.005000,0.004000,0.368000,1.020000,0.006000
mc2022_track1_011.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.114000,0.018000,0.004000,?,0.004000,0.004000,?,60.000000,0.020000,0.003000
mc2022_track1_013.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.027000,0.003000,0.021000,0.007000,0.004000,0.006000,0.004000,0.435000,1.272000,0.007000
mc2022_track1_015.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.022000,0.054000,0.004000,0.004000,0.003000,0.005000,0.004000,0.072000,0.029000,0.004000
mc2022_track1_017.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.040000,0.010000,0.042000,0.015000,0.009000,0.008000,0.007000,0.879000,2.010000,0.016000
mc2022_track1_019.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.940000,0.042000,0.007000,?,0.006000,0.007000,?,60.000000,0.023000,0.006000
mc2022_track1_021.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,0.004000,0.108000,0.078000,0.008000,?,0.008000,0.009000,?,60.000000,0.025000,0.008000
mc2022_track1_023.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.002000,2.536000,0.474000,0.062000,0.914000,0.018000,0.007000,0.034000,0.008000,1.635000,1.791000,0.089000
mc2022_track1_025.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.004000,0.011000,0.452000,0.211000,0.017000,?,0.017000,0.018000,?,60.000000,0.034000,0.017000
mc2022_track1_027.dimacs,1,0.000000,0.004000,0.000000,0.000000,0.004000,0.013000,5.117000,0.129000,0.019000,?,0.019000,0.020000,?,60.000000,0.035000,0.018000
mc2022_track1_029.dimacs,1,0.000000,0.007000,0.000000,0.001000,0.005000,0.014000,1.034000,0.244000,0.019000,?,0.019000,0.020000,?,60.000000,0.038000,0.018000
mc2022_track1_031.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.002000,0.012000,0.665000,0.145000,0.018000,?,0.018000,0.019000,?,60.000000,0.035000,0.018000
mc2022_track1_033.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.029000,0.005000,0.029000,0.011000,0.006000,0.006000,0.006000,0.597000,1.754000,0.010000
mc2022_track1_035.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.034000,0.011000,0.042000,0.015000,0.009000,0.008000,0.007000,0.880000,2.021000,0.016000
mc2022_track1_037.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.002000,0.008000,0.182000,0.171000,0.022000,?,0.022000,0.022000,?,60.000000,0.038000,0.021000
mc2022_track1_039.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.035000,0.009000,0.040000,0.014000,0.008000,0.007000,0.007000,0.794000,2.010000,0.015000
mc2022_track1_041.dimacs,1,0.000000,0.003000,0.000000,0.004000,0.090000,1.221000,1.591000,1.590000,0.047000,?,0.046000,0.047000,?,60.000000,0.063000,0.046000
mc2022_track1_043.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,2.007000,0.936000,0.099000,0.041000,0.037000,0.031000,1.380000,0.024000,5.515000,0.561000,0.098000
mc2022_track1_045.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.012000,0.672000,0.037000,0.023000,0.020000,0.018000,0.019000,0.019000,0.579000,0.520000,0.021000
mc2022_track1_047.dimacs,1,0.000000,0.002000,0.000000,0.002000,0.156000,0.262000,0.763000,7.029000,20.082000,1.584000,0.133000,0.115000,0.073000,4.676000,2.058000,1.363000
mc2022_track1_049.dimacs,1,0.000000,0.003000,0.000000,0.004000,0.125000,0.377000,60.018000,2.825000,0.184000,0.196000,0.211000,0.175000,0.160000,6.337000,1.317000,3.292000
mc2022_track1_051.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.003000,0.011000,0.201000,0.281000,0.026000,?,0.025000,0.026000,?,60.000000,0.042000,0.025000
mc2022_track1_053.dimacs,1,0.000000,0.001000,0.000000,0.002000,0.022000,0.075000,60.007000,0.801000,0.051000,?,0.050000,0.052000,?,60.000000,0.073000,0.050000
mc2022_track1_055.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.005000,0.013000,0.287000,0.397000,0.033000,?,0.033000,0.035000,?,60.000000,0.050000,0.033000
mc2022_track1_057.dimacs,1,0.000000,0.007000,0.000000,0.006000,0.535000,0.386000,4.060000,30.847000,20.880000,6.002000,1.222000,0.843000,0.843000,4.902000,2.799000,60.000000
mc2022_track1_059.dimacs,1,0.000000,0.002000,0.000000,0.001000,0.100000,0.203000,2.987000,5.052000,14.082000,0.964000,0.086000,0.054000,0.050000,4.788000,2.043000,0.742000
mc2022_track1_061.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.001000,0.017000,60.007000,0.201000,0.034000,?,0.034000,0.034000,?,60.000000,0.052000,0.034000
mc2022_track1_063.dimacs,1,0.000000,0.006000,0.000000,0.002000,0.007000,0.057000,2.277000,5.743000,0.078000,0.062000,0.066000,0.054000,0.054000,5.480000,2.062000,60.000000
mc2022_track1_065.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.130000,0.184000,2.406000,6.660000,20.075000,1.272000,0.105000,0.063000,0.061000,4.699000,2.050000,1.151000
mc2022_track1_067.dimacs,1,0.000000,0.008000,0.000000,0.007000,0.255000,6.958000,60.013000,60.000000,2.591000,1.773000,3.677000,1.317000,1.278000,6.119000,3.255000,60.000000
mc2022_track1_069.dimacs,1,0.003000,0.019000,0.002000,0.013000,1.805000,60.000000,4.665000,60.000000,1.320000,1.329000,1.652000,1.211000,1.360000,6.700000,3.169000,60.000000
mc2022_track1_071.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.004000,5.850000,28.486000,5.694000,0.130000,0.090000,0.086000,5.046000,0.047000,5.581000,2.052000,9.793000
mc2022_track1_073.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,0.004000,49.934000,0.151000,0.022000,?,0.021000,0.022000,?,60.000000,0.038000,0.021000
mc2022_track1_075.dimacs,1,0.000000,0.004000,0.000000,0.022000,0.179000,3.292000,60.010000,17.329000,0.304000,0.325000,0.306000,0.290000,0.283000,6.132000,2.282000,60.000000
